Year,Foundry,Process Size,Transistors,Die Size,Production,GPU Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Bandwidth,TMUs,ROPs,Pixel Rate,Texture Rate,Slot Width,TDP,Outputs,Power Connectors,DirectX,OpenGL,Manufacturer,CORES,Shading Units,FP32 (float) performance,Shader Model
2010,TSMC,40 nm,"2,154 million",334 mm²,End-of-life,700 MHz,"1000 MHz
4 Gbps effective",2 GB,GDDR5,256 bit,128.0 GB/s,72.0,32.0,22.40 GPixel/s,50.40 GTexel/s,Single-slot,150 W,"1x DVI
2x DisplayPort 1.1",1x 6-pin,11.2 (11_0),4.4,ATI,1440,1440.0,2.016 TFLOPS,5.0
2010,TSMC,40 nm,"2,154 million",334 mm²,End-of-life,825 MHz,"1150 MHz
4.6 Gbps effective",2 GB,GDDR5,256 bit,147.2 GB/s,80.0,32.0,26.40 GPixel/s,66.00 GTexel/s,Dual-slot,208 W,"4x DisplayPort 1.1
1x S-Video",2x 6-pin,11.2 (11_0),4.4,ATI,1600,1600.0,2.640 TFLOPS,5.0
2010,TSMC,40 nm,"2,154 million",334 mm²,End-of-life,850 MHz,"1150 MHz
4.6 Gbps effective",4 GB,GDDR5,256 bit,147.2 GB/s,80.0,32.0,27.20 GPixel/s,68.00 GTexel/s,Dual-slot,250 W,"6x mini-DisplayPort 1.1
1x S-Video",1x 6-pin + 1x 8-pin,11.2 (11_0),4.4,ATI,1600,1600.0,2.720 TFLOPS,5.0
2010,TSMC,40 nm,"2,154 million",334 mm²,End-of-life,850 MHz,"1150 MHz
4.6 Gbps effective",4 GB,GDDR5,256 bit,147.2 GB/s,80.0,32.0,27.20 GPixel/s,68.00 GTexel/s,Dual-slot,225 W,1x DisplayPort 1.1,1x 8-pin,11.2 (11_0),4.4,ATI,1600,1600.0,2.720 TFLOPS,5.0
2010,,55 nm,181 million,67 mm²,End-of-life,380 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,1.520 GPixel/s,1.520 GTexel/s,IGP,9 W,No outputs,None,10.1 (10_1),3.3,ATI,40,40.0,30.40 GFLOPS,4.1
2010,,55 nm,181 million,67 mm²,End-of-life,,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,2.240 GPixel/s,2.240 GTexel/s,IGP,unknown,No outputs,None,10.1 (10_1),3.3,ATI,40,40.0,44.80 GFLOPS,4.1
2010,,55 nm,181 million,67 mm²,End-of-life,,,,,,,,,,,,,,,,,ATI,40,,,
2010,TSMC,55 nm,242 million,73 mm²,End-of-life,550 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,64 bit,11.20 GB/s,8.0,4.0,2.200 GPixel/s,4.400 GTexel/s,MXM Module,unknown,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,88.00 GFLOPS,4.1
2010,TSMC,55 nm,242 million,73 mm²,End-of-life,720 MHz,"900 MHz
1800 Mbps effective",1024 MB,GDDR3,64 bit,14.40 GB/s,8.0,4.0,2.880 GPixel/s,5.760 GTexel/s,,15 W,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,115.2 GFLOPS,4.1
2010,TSMC,55 nm,514 million,146 mm²,End-of-life,600 MHz,"900 MHz
1800 Mbps effective",1024 MB,GDDR3,128 bit,28.80 GB/s,32.0,8.0,4.800 GPixel/s,19.20 GTexel/s,,35 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,384.0 GFLOPS,4.1
2010,TSMC,55 nm,242 million,73 mm²,End-of-life,500 MHz,"600 MHz
1200 Mbps effective",512 MB,GDDR3,64 bit,9.600 GB/s,8.0,4.0,2.000 GPixel/s,4.000 GTexel/s,MXM Module,10 W,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,80.00 GFLOPS,4.1
2010,TSMC,55 nm,242 million,73 mm²,End-of-life,550 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,64 bit,12.80 GB/s,8.0,4.0,2.200 GPixel/s,4.400 GTexel/s,MXM Module,15 W,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,88.00 GFLOPS,4.1
2010,TSMC,40 nm,292 million,59 mm²,End-of-life,500 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,64 bit,12.80 GB/s,8.0,4.0,2.000 GPixel/s,4.000 GTexel/s,,7 W,No outputs,,11.2 (11_0),4.4,ATI,80,80.0,80.00 GFLOPS,5.0
2010,TSMC,40 nm,292 million,59 mm²,End-of-life,675 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,64 bit,12.80 GB/s,8.0,4.0,2.700 GPixel/s,5.400 GTexel/s,,11 W,No outputs,,11.2 (11_0),4.4,ATI,80,80.0,108.0 GFLOPS,5.0
2010,TSMC,40 nm,292 million,59 mm²,End-of-life,650 MHz,"667 MHz
1334 Mbps effective",1024 MB,GDDR3,64 bit,10.67 GB/s,8.0,4.0,2.600 GPixel/s,5.200 GTexel/s,,11 W,No outputs,,11.2 (11_0),4.4,ATI,80,80.0,104.0 GFLOPS,5.0
2010,TSMC,55 nm,242 million,73 mm²,End-of-life,720 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,64 bit,12.80 GB/s,8.0,4.0,2.880 GPixel/s,5.760 GTexel/s,MXM Module,15 W,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,115.2 GFLOPS,4.1
2010,TSMC,40 nm,292 million,59 mm²,End-of-life,750 MHz,"800 MHz
3.2 Gbps effective",512 MB,GDDR5,64 bit,25.60 GB/s,8.0,4.0,3.000 GPixel/s,6.000 GTexel/s,,15 W,No outputs,,11.2 (11_0),4.4,ATI,80,80.0,120.0 GFLOPS,5.0
2010,TSMC,55 nm,514 million,146 mm²,End-of-life,450 MHz,"600 MHz
1200 Mbps effective",1024 MB,GDDR3,128 bit,19.20 GB/s,32.0,8.0,3.600 GPixel/s,14.40 GTexel/s,,10 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,288.0 GFLOPS,4.1
2010,TSMC,55 nm,514 million,146 mm²,End-of-life,550 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,32.0,8.0,4.400 GPixel/s,17.60 GTexel/s,,15 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,352.0 GFLOPS,4.1
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,450 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,20.0,8.0,3.600 GPixel/s,9.000 GTexel/s,,15 W,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,360.0 GFLOPS,5.0
2010,TSMC,55 nm,514 million,146 mm²,End-of-life,675 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,32.0,8.0,5.400 GPixel/s,21.60 GTexel/s,,20 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,432.0 GFLOPS,4.1
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,650 MHz,"795 MHz
1590 Mbps effective",512 MB,GDDR3,128 bit,25.44 GB/s,20.0,8.0,5.200 GPixel/s,13.00 GTexel/s,,15 W,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,520.0 GFLOPS,5.0
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,650 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,20.0,8.0,5.200 GPixel/s,13.00 GTexel/s,,26 W,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,520.0 GFLOPS,5.0
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,550 MHz,"800 MHz
3.2 Gbps effective",1024 MB,GDDR5,128 bit,51.20 GB/s,20.0,8.0,4.400 GPixel/s,11.00 GTexel/s,,25 W,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,440.0 GFLOPS,5.0
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,650 MHz,"800 MHz
3.2 Gbps effective",1024 MB,GDDR5,128 bit,51.20 GB/s,20.0,8.0,5.200 GPixel/s,13.00 GTexel/s,,30 W,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,520.0 GFLOPS,5.0
2010,TSMC,40 nm,"1,040 million",166 mm²,End-of-life,500 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,40.0,16.0,8.000 GPixel/s,20.00 GTexel/s,,24 W,No outputs,,11.2 (11_0),4.4,ATI,800,800.0,800.0 GFLOPS,5.0
2010,TSMC,40 nm,"1,040 million",166 mm²,End-of-life,500 MHz,"1000 MHz
4 Gbps effective",1024 MB,GDDR5,128 bit,64.00 GB/s,40.0,16.0,8.000 GPixel/s,20.00 GTexel/s,,30 W,No outputs,,11.2 (11_0),4.4,ATI,800,800.0,800.0 GFLOPS,5.0
2010,TSMC,40 nm,"1,040 million",166 mm²,End-of-life,628 MHz,"1000 MHz
4 Gbps effective",1024 MB,GDDR5,128 bit,64.00 GB/s,40.0,16.0,10.05 GPixel/s,25.12 GTexel/s,MXM Module,30 W,No outputs,,11.2 (11_0),4.4,ATI,800,800.0,"1,005 GFLOPS",5.0
2010,TSMC,40 nm,"1,040 million",166 mm²,End-of-life,700 MHz,"1000 MHz
4 Gbps effective",1024 MB,GDDR5,128 bit,64.00 GB/s,40.0,16.0,11.20 GPixel/s,28.00 GTexel/s,MXM Module,50 W,No outputs,,11.2 (11_0),4.4,ATI,800,800.0,"1,120 GFLOPS",5.0
2010,TSMC,55 nm,181 million,67 mm²,End-of-life,796 MHz,"495 MHz
990 Mbps effective",512 MB,DDR2,64 bit,7.920 GB/s,4.0,4.0,3.184 GPixel/s,3.184 GTexel/s,Single-slot,30 W,2x DisplayPort,None,10.1 (10_1),3.3,ATI,40,40.0,63.68 GFLOPS,4.1
2010,,55 nm,181 million,67 mm²,End-of-life,560 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,2.240 GPixel/s,2.240 GTexel/s,IGP,unknown,No outputs,,10.1 (10_1),3.3,ATI,40,40.0,44.80 GFLOPS,4.1
2010,,55 nm,181 million,67 mm²,End-of-life,500 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,2.000 GPixel/s,2.000 GTexel/s,IGP,unknown,No outputs,,10.1 (10_1),3.3,ATI,40,40.0,40.00 GFLOPS,4.1
2010,TSMC,55 nm,514 million,146 mm²,End-of-life,600 MHz,"400 MHz
800 Mbps effective",512 MB,DDR2,128 bit,12.80 GB/s,32.0,8.0,4.800 GPixel/s,19.20 GTexel/s,Single-slot,50 W,"2x DVI
1x S-Video",,10.1 (10_1),3.3,ATI,320,320.0,384.0 GFLOPS,4.1
2010,TSMC,55 nm,956 million,256 mm²,End-of-life,575 MHz,"900 MHz
3.6 Gbps effective",512 MB,GDDR5,256 bit,115.2 GB/s,32.0,16.0,9.200 GPixel/s,18.40 GTexel/s,Dual-slot,110 W,"1x DVI
1x HDMI 1.3a
1x VGA",1x 6-pin,10.1 (10_1),3.3,ATI,640,640.0,736.0 GFLOPS,4.1
2010,TSMC,40 nm,292 million,59 mm²,End-of-life,650 MHz,"400 MHz
800 Mbps effective",512 MB,DDR2,64 bit,6.400 GB/s,8.0,4.0,2.600 GPixel/s,5.200 GTexel/s,Single-slot,19 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,80,80.0,104.0 GFLOPS,5.0
2010,TSMC,40 nm,292 million,59 mm²,End-of-life,650 MHz,"333 MHz
666 Mbps effective",512 MB,DDR2,64 bit,5.328 GB/s,8.0,4.0,2.600 GPixel/s,5.200 GTexel/s,Single-slot,19 W,"1x DVI
1x HDMI 1.3a",None,11.2 (11_0),4.4,ATI,80,80.0,104.0 GFLOPS,5.0
2010,TSMC,40 nm,292 million,59 mm²,End-of-life,650 MHz,"500 MHz
1000 Mbps effective",512 MB,DDR3,64 bit,8.000 GB/s,8.0,4.0,2.600 GPixel/s,5.200 GTexel/s,Single-slot,19 W,"1x DVI
1x HDMI 1.3a
1x VGA",,11.2 (11_0),4.4,ATI,80,80.0,104.0 GFLOPS,5.0
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,550 MHz,"800 MHz
3.2 Gbps effective",512 MB,GDDR5,128 bit,51.20 GB/s,16.0,8.0,4.400 GPixel/s,8.800 GTexel/s,Single-slot,39 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,320,320.0,352.0 GFLOPS,5.0
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,650 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,20.0,8.0,5.200 GPixel/s,13.00 GTexel/s,Single-slot,39 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,400,400.0,520.0 GFLOPS,5.0
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,625 MHz,"800 MHz
3.2 Gbps effective",1024 MB,GDDR5,128 bit,51.20 GB/s,20.0,8.0,5.000 GPixel/s,12.50 GTexel/s,Single-slot,39 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,400,400.0,500.0 GFLOPS,5.0
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,550 MHz,"667 MHz
1334 Mbps effective",1024 MB,GDDR3,128 bit,21.34 GB/s,16.0,8.0,4.400 GPixel/s,8.800 GTexel/s,Single-slot,39 W,"1x DVI
1x HDMI 1.3a
1x VGA",,11.2 (11_0),4.4,ATI,320,320.0,352.0 GFLOPS,5.0
2010,TSMC,40 nm,627 million,104 mm²,End-of-life,775 MHz,"1000 MHz
4 Gbps effective",1024 MB,GDDR5,128 bit,64.00 GB/s,20.0,8.0,6.200 GPixel/s,15.50 GTexel/s,Single-slot,64 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,400,400.0,620.0 GFLOPS,5.0
2010,TSMC,40 nm,"1,040 million",166 mm²,End-of-life,750 MHz,"1000 MHz
4 Gbps effective",512 MB,GDDR5,128 bit,64.00 GB/s,32.0,8.0,6.000 GPixel/s,24.00 GTexel/s,Single-slot,64 W,"1x DVI
1x HDMI 1.3a
1x DisplayPort 1.1",None,11.2 (11_0),4.4,ATI,640,640.0,960.0 GFLOPS,5.0
2010,TSMC,40 nm,"1,040 million",166 mm²,End-of-life,850 MHz,"1195 MHz
4.8 Gbps effective",1024 MB,GDDR5,128 bit,76.48 GB/s,40.0,16.0,13.60 GPixel/s,34.00 GTexel/s,Dual-slot,108 W,"1x DVI
1x DisplayPort 1.1",1x 6-pin,11.2 (11_0),4.4,ATI,800,800.0,"1,360 GFLOPS",5.0
2010,TSMC,40 nm,"1,040 million",166 mm²,End-of-life,850 MHz,"1200 MHz
4.8 Gbps effective",1024 MB,GDDR5,128 bit,76.80 GB/s,40.0,16.0,13.60 GPixel/s,34.00 GTexel/s,Dual-slot,unknown,"2x DVI
1x HDMI 1.3a
1x DisplayPort 1.1",,11.2 (11_0),4.4,ATI,800 x2,800.0,"1,360 GFLOPS",5.0
2010,TSMC,40 nm,"2,154 million",334 mm²,End-of-life,800 MHz,"1000 MHz
4 Gbps effective",1024 MB,GDDR5,256 bit,128.0 GB/s,56.0,16.0,12.80 GPixel/s,44.80 GTexel/s,Dual-slot,175 W,"2x DVI
1x HDMI 1.3a
1x DisplayPort 1.1",2x 6-pin,11.2 (11_0),4.4,ATI,1120,1120.0,1.792 TFLOPS,5.0
2010,TSMC,40 nm,"2,154 million",334 mm²,End-of-life,850 MHz,"1200 MHz
4.8 Gbps effective",2 GB,GDDR5,256 bit,153.6 GB/s,80.0,32.0,27.20 GPixel/s,68.00 GTexel/s,Dual-slot,228 W,6x mini-DisplayPort 1.1,1x 6-pin + 1x 8-pin,11.2 (11_0),4.4,ATI,1600,1600.0,2.720 TFLOPS,5.0
2010,TSMC,40 nm,"2,154 million",334 mm²,End-of-life,850 MHz,"1195 MHz
4.8 Gbps effective",1024 MB,GDDR5,256 bit,153.0 GB/s,80.0,32.0,27.20 GPixel/s,68.00 GTexel/s,Dual-slot,228 W,"1x DVI
2x mini-DisplayPort 1.1",2x 6-pin,11.2 (11_0),4.4,ATI,1600,1600.0,2.720 TFLOPS,5.0
2010,TSMC,45 nm,372 million,168 mm²,End-of-life,500 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,128 bit,22.40 GB/s,16.0,8.0,4.000 GPixel/s,8.000 GTexel/s,,133 W,No outputs,,9.0c (9_3),,ATI,240,240.0,240.0 GFLOPS,3.0
2009,TSMC,55 nm,181 million,67 mm²,End-of-life,400 MHz,"400 MHz
800 Mbps effective",256 MB,DDR3,64 bit,6.400 GB/s,4.0,4.0,1.600 GPixel/s,1.600 GTexel/s,Single-slot,32 W,1x VHDCI,None,10.1 (10_1),3.3,ATI,40 x2,40.0,32.00 GFLOPS,4.1
2009,TSMC,55 nm,181 million,67 mm²,End-of-life,400 MHz,"400 MHz
800 Mbps effective",256 MB,DDR3,64 bit,6.400 GB/s,4.0,4.0,1.600 GPixel/s,1.600 GTexel/s,Single-slot,32 W,1x VHDCI,None,10.1 (10_1),3.3,ATI,40,40.0,32.00 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,675 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,128 bit,25.60 GB/s,32.0,8.0,5.400 GPixel/s,21.60 GTexel/s,,35 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,432.0 GFLOPS,4.1
2009,TSMC,40 nm,826 million,137 mm²,End-of-life,650 MHz,"846 MHz
3.4 Gbps effective",1024 MB,GDDR5,128 bit,54.14 GB/s,32.0,16.0,10.40 GPixel/s,20.80 GTexel/s,MXM Module,60 W,No outputs,None,10.1 (10_1),3.3,ATI,640,640.0,832.0 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,800 MHz,"900 MHz
1800 Mbps effective",1024 MB,GDDR3,128 bit,28.80 GB/s,32.0,8.0,6.400 GPixel/s,25.60 GTexel/s,Single-slot,76 W,"1x DVI
2x DisplayPort 1.0",1x 6-pin,10.1 (10_1),3.3,ATI,320,320.0,512.0 GFLOPS,4.1
2009,TSMC,55 nm,378 million,135 mm²,End-of-life,680 MHz,"800 MHz
1600 Mbps effective",256 MB,GDDR3,128 bit,25.60 GB/s,8.0,4.0,2.720 GPixel/s,5.440 GTexel/s,,unknown,No outputs,,10.1 (10_1),3.3,ATI,120,120.0,163.2 GFLOPS,4.1
2009,,55 nm,181 million,67 mm²,End-of-life,400 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,1.600 GPixel/s,1.600 GTexel/s,IGP,unknown,No outputs,None,10.1 (10_1),3.3,ATI,40,40.0,32.00 GFLOPS,4.1
2009,,55 nm,181 million,67 mm²,End-of-life,500 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,2.000 GPixel/s,2.000 GTexel/s,IGP,unknown,No outputs,None,10.1 (10_1),3.3,ATI,40,40.0,40.00 GFLOPS,4.1
2009,TSMC,55 nm,242 million,73 mm²,End-of-life,450 MHz,"600 MHz
1200 Mbps effective",512 MB,GDDR3,64 bit,9.600 GB/s,8.0,4.0,1.800 GPixel/s,3.600 GTexel/s,MXM Module,unknown,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,72.00 GFLOPS,4.1
2009,TSMC,55 nm,242 million,73 mm²,End-of-life,450 MHz,"600 MHz
1200 Mbps effective",512 MB,GDDR3,64 bit,9.600 GB/s,8.0,4.0,1.800 GPixel/s,3.600 GTexel/s,MXM Module,unknown,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,72.00 GFLOPS,4.1
2009,TSMC,55 nm,242 million,73 mm²,End-of-life,500 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,64 bit,11.20 GB/s,8.0,4.0,2.000 GPixel/s,4.000 GTexel/s,MXM Module,unknown,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,80.00 GFLOPS,4.1
2009,TSMC,55 nm,242 million,73 mm²,End-of-life,680 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,64 bit,12.80 GB/s,8.0,4.0,2.720 GPixel/s,5.440 GTexel/s,MXM Module,unknown,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,108.8 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,500 MHz,"600 MHz
1200 Mbps effective",512 MB,DDR2,128 bit,19.20 GB/s,32.0,8.0,4.000 GPixel/s,16.00 GTexel/s,,35 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,320.0 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,675 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,128 bit,25.60 GB/s,32.0,8.0,5.400 GPixel/s,21.60 GTexel/s,MXM Module,35 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,432.0 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,680 MHz,"790 MHz
1580 Mbps effective",256 MB,GDDR3,128 bit,25.28 GB/s,32.0,8.0,5.440 GPixel/s,21.76 GTexel/s,MXM Module,35 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,435.2 GFLOPS,4.1
2009,TSMC,40 nm,826 million,137 mm²,End-of-life,550 MHz,"700 MHz
2.8 Gbps effective",1024 MB,GDDR5,128 bit,44.80 GB/s,32.0,16.0,8.800 GPixel/s,17.60 GTexel/s,,unknown,No outputs,,10.1 (10_1),3.3,ATI,640,640.0,704.0 GFLOPS,4.1
2009,TSMC,55 nm,956 million,256 mm²,End-of-life,500 MHz,"850 MHz
1700 Mbps effective",1024 MB,GDDR3,256 bit,54.40 GB/s,40.0,16.0,8.000 GPixel/s,20.00 GTexel/s,,unknown,No outputs,,10.1 (10_1),3.3,ATI,800,800.0,800.0 GFLOPS,4.1
2009,TSMC,55 nm,956 million,256 mm²,End-of-life,503 MHz,"850 MHz
1700 Mbps effective",512 MB,GDDR3,256 bit,54.40 GB/s,40.0,16.0,8.048 GPixel/s,20.12 GTexel/s,,unknown,No outputs,,10.1 (10_1),3.3,ATI,800,800.0,804.8 GFLOPS,4.1
2009,TSMC,55 nm,956 million,256 mm²,End-of-life,500 MHz,"700 MHz
2.8 Gbps effective",1024 MB,GDDR5,256 bit,89.60 GB/s,40.0,16.0,8.000 GPixel/s,20.00 GTexel/s,,unknown,No outputs,,10.1 (10_1),3.3,ATI,800 x2,800.0,800.0 GFLOPS,4.1
2009,TSMC,40 nm,826 million,137 mm²,End-of-life,650 MHz,"1000 MHz
4 Gbps effective",1024 MB,GDDR5,128 bit,64.00 GB/s,32.0,16.0,10.40 GPixel/s,20.80 GTexel/s,,unknown,No outputs,,10.1 (10_1),3.3,ATI,640,640.0,832.0 GFLOPS,4.1
2009,TSMC,55 nm,956 million,256 mm²,End-of-life,550 MHz,"888 MHz
1776 Mbps effective",512 MB,GDDR3,256 bit,56.83 GB/s,40.0,16.0,8.800 GPixel/s,22.00 GTexel/s,,unknown,No outputs,,10.1 (10_1),3.3,ATI,800,800.0,880.0 GFLOPS,4.1
2009,TSMC,55 nm,956 million,256 mm²,End-of-life,550 MHz,"700 MHz
2.8 Gbps effective",1024 MB,GDDR5,256 bit,89.60 GB/s,40.0,16.0,8.800 GPixel/s,22.00 GTexel/s,,unknown,No outputs,,10.1 (10_1),3.3,ATI,800 x2,800.0,880.0 GFLOPS,4.1
2009,,65 nm,180 million,85 mm²,End-of-life,350 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,1.400 GPixel/s,1.400 GTexel/s,IGP,unknown,No outputs,,10.0 (10_0),3.3,ATI,40,40.0,28.00 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,600 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,128 bit,22.40 GB/s,32.0,8.0,4.800 GPixel/s,19.20 GTexel/s,MXM Module,30 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,384.0 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,600 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,128 bit,22.40 GB/s,32.0,8.0,4.800 GPixel/s,19.20 GTexel/s,MXM Module,30 W,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,384.0 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,600 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,128 bit,22.40 GB/s,32.0,8.0,4.800 GPixel/s,19.20 GTexel/s,Single-slot,30 W,2x DVI,,10.1 (10_1),3.3,ATI,320,320.0,384.0 GFLOPS,4.1
2009,,65 nm,180 million,85 mm²,End-of-life,380 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,1.520 GPixel/s,1.520 GTexel/s,IGP,unknown,No outputs,None,10.0 (10_0),3.3,ATI,40,40.0,30.40 GFLOPS,4.1
2009,TSMC,65 nm,180 million,85 mm²,End-of-life,519 MHz,"396 MHz
792 Mbps effective",256 MB,DDR2,64 bit,6.336 GB/s,4.0,4.0,2.076 GPixel/s,2.076 GTexel/s,Single-slot,20 W,"1x DVI
1x S-Video",None,10.0 (10_0),3.3,ATI,40,40.0,41.52 GFLOPS,4.0
2009,TSMC,65 nm,390 million,153 mm²,End-of-life,594 MHz,"396 MHz
792 Mbps effective",512 MB,DDR2,128 bit,12.67 GB/s,8.0,4.0,2.376 GPixel/s,4.752 GTexel/s,Single-slot,35 W,"2x DVI
1x S-Video",None,10.0 (10_0),3.3,ATI,120,120.0,142.6 GFLOPS,4.0
2009,,55 nm,181 million,67 mm²,End-of-life,500 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,2.000 GPixel/s,2.000 GTexel/s,IGP,unknown,No outputs,,10.1 (10_1),3.3,ATI,40,40.0,40.00 GFLOPS,4.1
2009,TSMC,55 nm,181 million,67 mm²,End-of-life,594 MHz,"396 MHz
792 Mbps effective",512 MB,DDR2,64 bit,6.336 GB/s,4.0,4.0,2.376 GPixel/s,2.376 GTexel/s,Single-slot,25 W,"1x DVI
1x VGA
1x S-Video",None,10.1 (10_1),3.3,ATI,40,40.0,47.52 GFLOPS,4.1
2009,TSMC,55 nm,242 million,73 mm²,End-of-life,600 MHz,"400 MHz
800 Mbps effective",512 MB,DDR2,64 bit,6.400 GB/s,8.0,4.0,2.400 GPixel/s,4.800 GTexel/s,Single-slot,25 W,"1x DVI
1x HDMI 1.3a
1x DisplayPort 1.0",None,10.1 (10_1),3.3,ATI,80,80.0,96.00 GFLOPS,4.1
2009,TSMC,55 nm,378 million,135 mm²,End-of-life,796 MHz,"396 MHz
792 Mbps effective",1024 MB,DDR2,128 bit,12.67 GB/s,8.0,4.0,3.184 GPixel/s,6.368 GTexel/s,Single-slot,65 W,"2x DVI
1x S-Video",,10.1 (10_1),3.3,ATI,120,120.0,191.0 GFLOPS,4.1
2009,TSMC,55 nm,514 million,146 mm²,End-of-life,750 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,32.0,8.0,6.000 GPixel/s,24.00 GTexel/s,Dual-slot,59 W,"1x DVI
1x HDMI 1.3a
1x VGA",,10.1 (10_1),3.3,ATI,320,320.0,480.0 GFLOPS,4.1
2009,TSMC,55 nm,956 million,256 mm²,End-of-life,750 MHz,"900 MHz
3.6 Gbps effective",512 MB,GDDR5,128 bit,57.60 GB/s,32.0,8.0,6.000 GPixel/s,24.00 GTexel/s,Dual-slot,110 W,"2x DVI
1x S-Video",1x 6-pin,10.1 (10_1),3.3,ATI,640,640.0,960.0 GFLOPS,4.1
